file,header_id,header_base,manifest_id,hash_match,sha256,verification
2024-0086__AD_2024-0086_1__EASA_AD_2024_0086.pdf,2024-0086,2024-0086,2024-0086,True,e617fae9354c5b977d8202aeb2bfaf8574d02c8f00014e6fa219babec56dfda9,First-page AD header
2024-0087__AD_2024-0087_2__EASA_AD_2024_0087_C1.pdf,2024-0087,2024-0087,2024-0087,True,2d481c49bf19a5fdc97a41fb14ca690193fae2a06acfb8664b3184bfa77e60ba,First-page AD header
2024-0089__AD_2024-0089_1__EASA_AD_2024_0089.pdf,2024-0089,2024-0089,2024-0089,True,88a669d80e270cba9d2785a8e8ce6848437e8e0701f0ccbd2abdabb9cad4e848,First-page AD header
2024-0091R1__AD_2024-0091R1_2__EASA_AD_2024_0091R1.pdf,2024-0091R1,2024-0091,2024-0091R1,True,415f6bf99085291a2e5816fd7367efa46ab8c3e451e6d3a52ba8414723d7f81a,First-page AD header
2024-0092R1__AD_2024-0092R1_1__EASA_AD_2024_0092_R1.pdf,2024-0092R1,2024-0092,2024-0092R1,True,ff0bdda66291558ee5f97b41b89ccb1f9c182151549f7d13f3502bf733f83c9c,First-page AD header
2024-0095__AD_2024-0095_1__EASA_AD_2024_0095.pdf,2024-0095,2024-0095,2024-0095,True,3216f782771142a7b170cdf3e6fa14e59484be3bfc1fe5b667cbb46a35777cbb,First-page AD header
2024-0097R2__AD_2024-0097R2_1__EASA_AD_2024_0097R2_superseded.pdf,2024-0097R2,2024-0097,2024-0097R2,True,33a935ebb970da684e0b67958ee6657eb398e96be4c8c2f39fdc78459abfc196,First-page AD header
2024-0098__AD_2024-0098_1__EASA_AD_2024_0098_superseded.pdf,2024-0098,2024-0098,2024-0098,True,0dbeeaae3f0a4d8085f5774fe9f73d51100bbe7f095272f5351045f30652776a,First-page AD header
2024-0099__AD_2024-0099_1__EASA_AD_2024_0099_Superseded.pdf,2024-0099,2024-0099,2024-0099,True,81a7cb958097793a3b57a7ab88b716c41868f331c5ca03cfb75948f398741c90,First-page AD header
2024-0101R1__AD_2024-0101R1_1__EASA_AD_2024_0101_R1.pdf,2024-0101R1,2024-0101,2024-0101R1,True,7ed7cfde4883045423d4737c77982bc28b6097fea619083c5b669de46638286e,First-page AD header
2024-0103-CN__AD_2024-0103-CN_1__EASA_AD_2024_0103_CN.pdf,2024-0103,2024-0103,2024-0103,True,d862d33c6b1e4838e2cd5f81215adac7824fe15636d2bebe596ca6bf930c9915,First-page AD header
2024-0105__AD_2024-0105_1__EASA_AD_2024_0105.pdf,2024-0105,2024-0105,2024-0105,True,2efb62e293bb47c5273f01b4dc134c2135ecfcf82524f7e7d3f5eda3d03ac72c,First-page AD header
2024-0106__AD_2024-0106_1__EASA_AD_2024_0106_superseded.pdf,2024-0106,2024-0106,2024-0106,True,4e27f225a8304b06bbc3e8d58260f35c761be2a7355210fb991ddc67c2fc21c9,First-page AD header
2024-0119__AD_2024-0119_1__EASA_AD_2024_0119.pdf,2024-0119,2024-0119,2024-0119,True,d03ee03fda4bca4c61060ab5608512e9d47086af30911f78910dd92b2fd5fee7,First-page AD header
2024-0128__AD_2024-0128_2__EASA_AD_2024_0128.pdf,2024-0128,2024-0128,2024-0128,True,74d33106089d1677ea8522423cad0e3686716aaedc7e82f575736f7b774cdc80,First-page AD header
2024-0129__AD_2024-0129_1__EASA_AD_2024_0129_superseded.pdf,2024-0129,2024-0129,2024-0129,True,a29aa21228153d231a9a65a79b28c0dc590a21470be87edf262826072a834689,First-page AD header
2024-0135__AD_2024-0135_1__EASA_AD_2024_0135.pdf,2024-0135,2024-0135,2024-0135,True,daaa98e4ecbff284052f1195a65b061a4470eebf61f0f6474bde2f07e6fcb70a,First-page AD header
2024-0141__AD_2024-0141_1__EASA_AD_2024_0141_Superseded.pdf,2024-0141,2024-0141,2024-0141,True,c1b369b8f46a9a50e2474258fb36ef4dfd30d3db2cb52724e4003a0c833ddcce,First-page AD header
2024-0143__AD_2024-0143_1__EASA_AD_2024_0143.pdf,2024-0143,2024-0143,2024-0143,True,4f663061733fca7c99562f99a982bb55df860cef361b007cf409b4f263066129,First-page AD header
2024-0145__AD_2024-0145_1__EASA_AD_2024_0145.pdf,2024-0145,2024-0145,2024-0145,True,741be513115e056a9393c072bc01367c104ca5fa316e718b57501c7d09871642,First-page AD header
2024-0147R1__AD_2024-0147R1_1__EASA_AD_2024_0147_R1.pdf,2024-0147R1,2024-0147,2024-0147R1,True,5bd93a0e7887a9d91c1e4e60cf6bab0bcb34f03a680713a8284a6254075d1f6f,First-page AD header
2024-0151__AD_2024-0151_1__EASA_AD_2024_0151.pdf,2024-0151,2024-0151,2024-0151,True,7984d1d90e624e3aa3924ed582b53cbb3643cbbfab8e25e3e7d3d9f14fb998f3,First-page AD header
2024-0155__AD_2024-0155_1__EASA_AD_2024_0155.pdf,2024-0155,2024-0155,2024-0155,True,ea324760faa90954aef50c0690f1d066c4b292d6b7480a64dd56ed9e354af707,First-page AD header
2024-0156__AD_2024-0156_1__EASA_AD_2024_0156.pdf,2024-0156,2024-0156,2024-0156,True,0755e07d06cfe9f92d5a637faa059024f66e11746362a371cc3458ed7eb8acf4,First-page AD header
2024-0157__AD_2024-0157_1__EASA_AD_2024_0157.pdf,2024-0157,2024-0157,2024-0157,True,b2008f1e2c1f6a6ea15a82632bdc2b7f34e6969f1cca07846c8b7ea359f750fc,First-page AD header
2024-0161__AD_2024-0161_1__EASA_AD_2024_0161.pdf,2024-0161,2024-0161,2024-0161,True,40663ed1daa36db06837b6c2f6e7dc5f77d324b48ac64dac673192910e7d39ff,First-page AD header
2024-0162__AD_2024-0162_1__EASA_AD_2024_0162.pdf,2024-0162,2024-0162,2024-0162,True,9b84f7b37bd784757370689163508ad974d08b05f44a33708738e49088cc5e56,First-page AD header
2024-0163__AD_2024-0163_1__EASA_AD_2024_0163_Superseded.pdf,2024-0163,2024-0163,2024-0163,True,1338ca228c474e4ee5cd397a3ca10b431b06b7b70ff199742228bce722d0b729,First-page AD header
2024-0164__AD_2024-0164_1__EASA_AD_2024_0164.pdf,2024-0164,2024-0164,2024-0164,True,449f399cff39248b92fccf9d388fad7cbfb70ab1b4a889304cafaa5cd0254f42,First-page AD header
2024-0165__AD_2024-0165_1__EASA_AD_2024_0165.pdf,2024-0165,2024-0165,2024-0165,True,e62fe318ad2006aaf8b8f4d9cfde733c0b46718d6f5f4de6346ca28ae0b29b1f,First-page AD header
2024-0169__AD_2024-0169_1__EASA_AD_2024_0169.pdf,2024-0169,2024-0169,2024-0169,True,51937464edc85ca639f82be5410b0bcb73bf3634f5e1d4c5152fb1fde9ba4d95,First-page AD header
2024-0170__AD_2024-0170_1__EASA_AD_2024_0170.pdf,2024-0170,2024-0170,2024-0170,True,1e91581d084bc585ce0bb25ab5ad9d8d215b7beca91a319461f09ad0461951b9,First-page AD header
2024-0180__AD_2024-0180_1__EASA_AD_2024_0180.pdf,2024-0180,2024-0180,2024-0180,True,8cc3a2ef941a521eb0ddb13d9a36aa1cc968df64fca3cf5d80868ca1567b0f4e,First-page AD header
2024-0186__AD_2024-0186_1__EASA_AD_2024_0186.pdf,2024-0186,2024-0186,2024-0186,True,9fc030a68a72737029fe668c0ebf9423c33af3183f8ff5dbb2eafb98c506417e,First-page AD header
2024-0187__AD_2024-0187_1__EASA_AD_2024_0187.pdf,2024-0187,2024-0187,2024-0187,True,37e3bfd8935b1f85af2024b78be50e9092b97864a30c7b67c1bf6e408e293337,First-page AD header
2024-0188__AD_2024-0188_1__EASA_AD_2024_0188_superseded.pdf,2024-0188,2024-0188,2024-0188,True,558b6860524a69901f4d86eccf73f3761a7cedf2f8972783321e4879d570b4c0,First-page AD header
2024-0189__AD_2024-0189_1__EASA_AD_2024_0189.pdf,2024-0189,2024-0189,2024-0189,True,328850b88bee07ed736d04cbc4486e74f552c10d24b7fdb2de9382f3581d1fb7,First-page AD header
2024-0190__AD_2024-0190_2__EASA_AD_2024_0190_C1.pdf,2024-0190,2024-0190,2024-0190,True,ef83d3a4ead40d4b121b036956f2f7b3540d94dcf7a7fa0aff9ab1920998d7c9,First-page AD header
2024-0191__AD_2024-0191_1__EASA_AD_2024_0191.pdf,2024-0191,2024-0191,2024-0191,True,8d382c2d7981d5bba554548fe2fb5318cb2b17b8e14a78d6244619f1d8bb43c5,First-page AD header
2024-0196__AD_2024-0196_1__EASA_AD_2024_0196.pdf,2024-0196,2024-0196,2024-0196,True,69ebf677d01c5cbf8fbd5e4b057b3df340d14ee81236d68f0fb6ae4bf4d2fa31,First-page AD header
2024-0197__AD_2024-0197_1__EASA_AD_2024_0197.pdf,2024-0197,2024-0197,2024-0197,True,adec193a00adf2b7dd42bb706810ea3d3b2bbb84367122248d0c2282793c4996,First-page AD header
2024-0198__AD_2024-0198_1__EASA_AD_2024_0198.pdf,2024-0198,2024-0198,2024-0198,True,971594b39883f4a5227f3925d85abbc7ac131a846fe8fd85269546c1927b1de9,First-page AD header
2024-0199__AD_2024-0199_1__EASA_AD_2024_0199_superseded.pdf,2024-0199,2024-0199,2024-0199,True,0580c1c46a5c0be2d3749314b01e59b95fe078a7bbe51f5df8f5ac06e6ccffa0,First-page AD header
2024-0200__AD_2024-0200_1__EASA_AD_2024_0200.pdf,2024-0200,2024-0200,2024-0200,True,42af460d082d02a9382484852b857743ad03a96f540eee7fc2d201030633e567,First-page AD header
2024-0201R1__AD_2024-0201R1_1__EASA_AD_2024_0201_R1.pdf,2024-0201R1,2024-0201,2024-0201R1,True,8ac6ba71436834613e89ad415bdf441cc074087f7e93f66659ce17fd5f24ed0d,First-page AD header
2024-0203__AD_2024-0203_1__EASA_AD_2024_0203.pdf,2024-0203,2024-0203,2024-0203,True,d7d755bf43224e938ba8c68e4db08de143e410aeced5581ca56d497492738cf9,First-page AD header
2024-0204__AD_2024-0204_1__EASA_AD_2024_0204.pdf,2024-0204,2024-0204,2024-0204,True,a3d95af52edd12a6f76c4539d6b0e42d87f7a76ade4fca51b43339667c1430de,First-page AD header
2024-0208__AD_2024-0208_1__EASA_AD_2024_0208_superseded.pdf,2024-0208,2024-0208,2024-0208,True,3aa4ddd37fb9de510282ebcdaf59c4dde47a24d9f964e6d2b34d15356696885b,First-page AD header
2024-0210R1__AD_2024-0210R1_2__EASA_AD_2024_0210_R1_superseded.pdf,2024-0210R1,2024-0210,2024-0210R1,True,2886b0a9509922ea855335b3efb82bf2c876706ab33234c558c8544a6abcaf1d,First-page AD header
2024-0213__AD_2024-0213_2__EASA_AD_2024_0213_superseded.pdf,2024-0213,2024-0213,2024-0213,True,c537ca411eef6b97a5521cdcc30b693b96b7082aa45c021c3a02174d4e94d878,First-page AD header
2024-0214__AD_2024-0214_1__EASA_AD_2024_0214.pdf,2024-0214,2024-0214,2024-0214,True,558c55d563be098d832ac9c3c221105b120eafd303aed41e448d27751a4dccd1,First-page AD header
2024-0216__AD_2024-0216_1__EASA_AD_2024_0216_superseded.pdf,2024-0216,2024-0216,2024-0216,True,1f8938bd733096a566240a57d7aa03a857ba752000c6b8f5f3598bcc869244ae,First-page AD header
2024-0217__AD_2024-0217_1__EASA_AD_2024_0217.pdf,2024-0217,2024-0217,2024-0217,True,f9b9840cab43d92bbbff91abb41a0529dcaef3efdc7376e76c458f85f01f5832,First-page AD header
2024-0220__AD_2024-0220_2__EASA_AD_2024_0220.pdf,2024-0220,2024-0220,2024-0220,True,38adcc2b52c34fa05b05b63cda1e804c5d66d84bd6f1a17532434dd20e17c647,First-page AD header
2024-0230__AD_2024-0230_1__EASA_AD_2024_0230.pdf,2024-0230,2024-0230,2024-0230,True,65b1858438870af782fa8ef4e79385d3e17e3cc97dfc140e57aca0fbf2de349c,First-page AD header
2024-0231__AD_2024-0231_1__EASA_AD_2024_0231_superseded.pdf,2024-0231,2024-0231,2024-0231,True,6e9a172a8a0ad3ee661fcebafcedac61f2becab6e1eb5273bc7c782b12f348d7,First-page AD header
2024-0234__AD_2024-0234_1__EASA_AD_2024_0234.pdf,2024-0234,2024-0234,2024-0234,True,db720a874c625e998f9ea25bde6e346d9da6605fdfcd21298b9c9aa64e2527fe,First-page AD header
2024-0238__AD_2024-0238_1__EASA_AD_2024_0238.pdf,2024-0238,2024-0238,2024-0238,True,0bd15e1ca7cd527ed33386905345a6dbb77af7e77f04621fdfc8083ec0b50fdc,First-page AD header
2024-0247__AD_2024-0247_1__EASA_AD_2024_0247_superseded.pdf,2024-0247,2024-0247,2024-0247,True,50b822a5a0b64370e194b490236bfc08bccf63f8f07e34813283a49724e4ac23,First-page AD header
2024-0248__AD_2024-0248_1__EASA_AD_2024_0248.pdf,2024-0248,2024-0248,2024-0248,True,88a79ae23f61c3df6c31281547eca68cfc4d82b7957e24f83358caaf395b0501,First-page AD header
2025-0008__AD_2025-0008_1__EASA_AD_2025_0008.pdf,2025-0008,2025-0008,2025-0008,True,fbf718ab1a3ddb6336d20b0afdb696be0e24e87740f26547779e8154c748aef8,First-page AD header
2025-0012__AD_2025-0012_1__EASA_AD_2025_0012.pdf,2025-0012,2025-0012,2025-0012,True,f46d906c74e1bd8b23b71b4cd466dcdf217bb8fb80e391386532c46fb1d4c8fb,First-page AD header
2025-0013__AD_2025-0013_1__EASA_AD_2025_0013.pdf,2025-0013,2025-0013,2025-0013,True,3d9cec24eb351dc98518aff7fdc324230b58ce7dc00151341357095b06102c10,First-page AD header
2025-0015__AD_2025-0015_2__EASA_AD_2025_0015_superseded.pdf,2025-0015,2025-0015,2025-0015,True,852c660984a872670781cad568d248b477a9ea30c482af45b13041b55848ca71,First-page AD header
2025-0016__AD_2025-0016_1__EASA_AD_2025_0016_superseded.pdf,2025-0016,2025-0016,2025-0016,True,2fd8c69720e15922f285dcff1cd084274e9cb739ac0b7e2cac6e67f9e2402a26,First-page AD header
2025-0030__AD_2025-0030_2__EASA_AD_2025_0030_superseded.pdf,2025-0030,2025-0030,2025-0030,True,bc3c5bd1e943e000f5fe33751f3b8168ed3b78d0cb849abcfaa4c90ea368b3f3,First-page AD header
2025-0031__AD_2025-0031_2__EASA_AD_2025_0031_superseded.pdf,2025-0031,2025-0031,2025-0031,True,51f25024a4911f449fad046bbe1cc350225db51bb74dbe72ad982fbafce6f463,First-page AD header
2025-0032__AD_2025-0032_1__EASA_AD_2025_0032_superseded.pdf,2025-0032,2025-0032,2025-0032,True,b18b2b919eb9bcbeacb10ac04ef5dca6121ed5d29aba8b09af525b92e31f477c,First-page AD header
2025-0033__AD_2025-0033_1__EASA_AD_2025_0033_superseded.pdf,2025-0033,2025-0033,2025-0033,True,761368a1f4f7d82a1a4ea16bc1f0d03ff2d2af15006ccb69c238b609a350625d,First-page AD header
2025-0034__AD_2025-0034_1__EASA_AD_2025_0034.pdf,2025-0034,2025-0034,2025-0034,True,3abfe48446717a6b49f389f3933eb6075a26edb9351ceb1f97948f2a1f92044d,First-page AD header
2025-0035__AD_2025-0035_1__EASA_AD_2025_0035_superseded.pdf,2025-0035,2025-0035,2025-0035,True,2afc4ecdc4f843859c42aed82953e5de3605c734951e2de9324e9f2351c53802,First-page AD header
2025-0037__AD_2025-0037_1__EASA_AD_2025_0037_superseded.pdf,2025-0037,2025-0037,2025-0037,True,9b9f1cc8aead419a229358c29344f7a802fb1c0fec6d7cfa5622df45bb9ffdfb,First-page AD header
2025-0041__AD_2025-0041_2__EASA_AD_2025_0041.pdf,2025-0041,2025-0041,2025-0041,True,50ee2d4e5f4ff20283289db71d176d5340152ad44f85a8ded1ecd132a8523b20,First-page AD header
2025-0043R1__AD_2025-0043R1_1__EASA_AD_2025_0043R1_C1_superseded.pdf,2025-0043R1,2025-0043,2025-0043R1,True,eead6ee8a7fc192adbc23f641f58ab3361a8825299cf135c7820b8daeac090ae,First-page AD header
2025-0047__AD_2025-0047_1__EASA_AD_2025_0047.pdf,2025-0047,2025-0047,2025-0047,True,07c73e97a08eed1b06fa50c547558b1fdbc92d220c39ae0a74cd2233b2f8a750,First-page AD header
2025-0049__AD_2025-0049_1__EASA_AD_2025_0049_superseded.pdf,2025-0049,2025-0049,2025-0049,True,9606ddec5bb232590a189bcbd969ad31b04976714577bcfed3a19254c64449ae,First-page AD header
2025-0053__AD_2025-0053_2__EASA_AD_2025_0053.pdf,2025-0053,2025-0053,2025-0053,True,f374e292e36fdc654fccd91b28287d72706acec1901bc693fb225ba15690fb39,First-page AD header
2025-0057__AD_2025-0057_1__EASA_AD_2025_0057_superseded.pdf,2025-0057,2025-0057,2025-0057,True,14fcdb85687051069921d2c9e6025ebfe9b62e80cb6e61f803b3d9887636b718,First-page AD header
2025-0058R1__AD_2025-0058R1_1__EASA_AD_2025_0058R1.pdf,2025-0058R1,2025-0058,2025-0058R1,True,5bfd84dfcf6cb10992492b4e7ef161f0d8756f880ee569513cc821f7c0a0548c,First-page AD header
2025-0059__AD_2025-0059_1__EASA_AD_2025_0059.pdf,2025-0059,2025-0059,2025-0059,True,8b9115397538120ab287a221425a8cce31f24c71fc51060d78ba5ba571b70bd5,First-page AD header
2025-0060R1__AD_2025-0060R1_1__EASA_AD_2025_0060R1.pdf,2025-0060R1,2025-0060,2025-0060R1,True,e90253b5a5b37252a0dd3de9b5584f2b545ea9e2f4b41b4f3dc2e67d09000781,First-page AD header
2025-0065__AD_2025-0065_2__EASA_AD_2025_0065.pdf,2025-0065,2025-0065,2025-0065,True,3976c8111354eb2552751b2f477a6082a2a708b6a0977b2fcb6b9b993e457aef,First-page AD header
2025-0066__AD_2025-0066_1__EASA_AD_2025_0066.pdf,2025-0066,2025-0066,2025-0066,True,6652e1bb61c32c4927fd85c1b1de947d1923d0a8f9a4f05cb92b9505a6b9bc4a,First-page AD header
2025-0067__AD_2025-0067_1__EASA_AD_2025_0067.pdf,2025-0067,2025-0067,2025-0067,True,eef87cfe11caec2ed56dc015d9c03f71ae39407cb350a8c53c822aa6695dc401,First-page AD header
2025-0068__AD_2025-0068_1__EASA_AD_2025_0068_superseded.pdf,2025-0068,2025-0068,2025-0068,True,b9b9ffde8d641f4d7d15b5727802a41010367c05af4746e515cd5d58d0150003,First-page AD header
2025-0071__AD_2025-0071_1__EASA_AD_2025_0071.pdf,2025-0071,2025-0071,2025-0071,True,d41a7deaa21b10f13fd2006375343c34e70d4ffd6c2c29bd56e0c8432dd103ad,First-page AD header
2025-0073__AD_2025-0073_1__EASA_AD_2025_0073.pdf,2025-0073,2025-0073,2025-0073,True,5b39824eb3a2c29f02f8aa059e7e146ef1aef37138ac5dc7f792766cc154f7ba,First-page AD header
2025-0074__AD_2025-0074_1__EASA_AD_2025_0074_superseded.pdf,2025-0074,2025-0074,2025-0074,True,0600ac5423f3baf86efb9fc44cd733d2de16ffca19694598bb6d6db48a25d2e2,First-page AD header
2025-0075R1__AD_2025-0075R1_2__EASA_AD_2025_0075R1.pdf,2025-0075R1,2025-0075,2025-0075R1,True,72208ed724fde181da4a428582d01a6d76f57cbd462a34562eb789b2d2e70765,First-page AD header
2025-0078__AD_2025-0078_1__EASA_AD_2025_0078.pdf,2025-0078,2025-0078,2025-0078,True,d19f3742ca6cea3d751a65a943b94f4a4daa2601b33e7a2e72331676558d574e,First-page AD header
2025-0083R1__AD_2025-0083R1_1__EASA_AD_2025_0083_R1.pdf,2025-0083R1,2025-0083,2025-0083R1,True,23b9736025adb408d7bca22ef62641951ce04e137c36cc180a1f06ed6b4d76f0,First-page AD header
2025-0089__AD_2025-0089_2__EASA_AD_2025_0089_C1.pdf,2025-0089,2025-0089,2025-0089,True,85b398188152c6d626c02f02bb898ac45d136a1cb62b22724dcadb52f96f36d0,First-page AD header
2025-0093-CN__AD_2025-0093-CN_1__EASA_AD_2025_0093_CN.pdf,2025-0093,2025-0093,2025-0093,True,be30e9503fb5a14a525d2542d1d6115e9d0061fafb43bd88db618fdb4bd4600b,First-page AD header
2025-0095__AD_2025-0095_1__EASA_AD_2025_0095_superseded.pdf,2025-0095,2025-0095,2025-0095,True,0c7c6e735ffb6131cbc5b89e12de00fdfbcc3faca375c077eb8f83b1802d4823,First-page AD header
2025-0096__AD_2025-0096_2__EASA_AD_2025_0096.pdf,2025-0096,2025-0096,2025-0096,True,77e335bb2843853435b3ed0705be4e64f7b1c30190e795b2d9d6af99cd4c64fa,First-page AD header
2025-0099__AD_2025-0099_1__EASA_AD_2025_0099_superseded.pdf,2025-0099,2025-0099,2025-0099,True,4bb963cfb2fd4d913f2359eaa738c3e55795798a2bec21d8129c251c2055cd50,First-page AD header
2025-0100__AD_2025-0100_1__EASA_AD_2025_0100.pdf,2025-0100,2025-0100,2025-0100,True,a78533ea9c75a4815473e145a6d56afd21b745eb43521a98f65e3935626d17fe,First-page AD header
2025-0104R1__AD_2025-0104R1_1__EASA_AD_2025_0104R1.pdf,2025-0104R1,2025-0104,2025-0104R1,True,c1c07eddf0ab083a0e6e0da0cbae21d1c76307500e93aee83345f3c696c37f69,First-page AD header
2025-0105__AD_2025-0105_1__EASA_AD_2025_0105.pdf,2025-0105,2025-0105,2025-0105,True,5c83ccfd3fb6efe57354e033f4d8f0b978726057e53cdf68b49afb0604c2c313,First-page AD header
2025-0106__AD_2025-0106_1__EASA_AD_2025_0106.pdf,2025-0106,2025-0106,2025-0106,True,013eab2cb065eb06fbcab286ba3f4177a8ced8252b05a75b17d4ffb8b54d550d,First-page AD header
2025-0107__AD_2025-0107_1__EASA_AD_2025_0107.pdf,2025-0107,2025-0107,2025-0107,True,bfc591064ac2920788dd47ff3ded1809c39bfb786d28b5c0b0df2df465c5304c,First-page AD header
2025-0109__AD_2025-0109_1__EASA_AD_2025_0109_superseded.pdf,2025-0109,2025-0109,2025-0109,True,4d9f851a56f196751750a1118d238cdd3eda10730b29e5644abbdd968610388c,First-page AD header
2025-0111__AD_2025-0111_1__EASA_AD__2025_0111.pdf,2025-0111,2025-0111,2025-0111,True,19d47073dfb9ac7958d9d2fbbc7b7c2375b67df71d138d57c4178bcd6c95d5fe,First-page AD header
2025-0114__AD_2025-0114_1__EASA_AD_2025_0114.pdf,2025-0114,2025-0114,2025-0114,True,b07f16f107039fc85ddf35999c4129433bc1363a37eb8f69056a6b432944d46a,First-page AD header
2025-0115__AD_2025-0115_1__EASA_AD_2025_0115.pdf,2025-0115,2025-0115,2025-0115,True,c7f403f737f84ec6d7ff13cd77394561a9509bc9de37d004d1df3147f17ba9cb,First-page AD header
2025-0117__AD_2025-0117_1__EASA_AD_2025_0117.pdf,2025-0117,2025-0117,2025-0117,True,de4661a3b00060182f8e77a8271aaa6aec300568692d5a82339fe4e82b8bab7d,First-page AD header
2025-0118R1__AD_2025-0118R1_2__EASA_AD_2025_0118R1.pdf,2025-0118R1,2025-0118,2025-0118R1,True,c75f5d00d19a046a1d30dcb469ad844cc17b08cf8ab5e31eae113c97dafeeef0,First-page AD header
2025-0120__AD_2025-0120_1__EASA_AD_2025_0120.pdf,2025-0120,2025-0120,2025-0120,True,bf6cd196676a590b480902176316d275179af6ee191e079a212801a24e2447b1,First-page AD header
2025-0121__AD_2025-0121_1__EASA_AD_2025_0121.pdf,2025-0121,2025-0121,2025-0121,True,26373d3c9ddcab3dd4d5d76344bf9f7e8437da5737c6fc94a4d209f7e6b8bda4,First-page AD header
2025-0129__AD_2025-0129_1__EASA_AD_2025-0129_superseded.pdf,2025-0129,2025-0129,2025-0129,True,cc21eacf51a49fdd6f7222624ed1e8f1cb52cd2e450d5c366594ff181cce9eb8,First-page AD header
2025-0133__AD_2025-0133_2__EASA_AD__2025_0133.pdf,2025-0133,2025-0133,2025-0133,True,c5fa9e6ba80a1f54d86f73ebf7dd63e986a0d7d65bd9b757df7855564682769e,First-page AD header
2025-0138__AD_2025-0138_1__EASA_AD_2025_0138.pdf,2025-0138,2025-0138,2025-0138,True,022bd207e853740b3b0c57facb7cb105e6ad4cf09c61286b4fa193483835fa93,First-page AD header
2025-0139__AD_2025-0139_1__EASA_AD_2025_0139_superseded.pdf,2025-0139,2025-0139,2025-0139,True,22aebf377d629a8958a10a6341aa09f60345f5dd265a78ad9b5986e1be49f6df,First-page AD header
2025-0150__AD_2025-0150_1__EASA_AD_2025_0150.pdf,2025-0150,2025-0150,2025-0150,True,853b62c25b779c6e5397b3ea60294863f20b14edaa849369812625145d0afb0b,First-page AD header
2025-0151R2__AD_2025-0151R2_1__EASA_AD__2025_0151R2.pdf,2025-0151R2,2025-0151,2025-0151R2,True,5c7d965cf8a58dc76b027294b86889b6dac9b94ef1195a3acb6e01dc428d4e90,First-page AD header
2025-0152__AD_2025-0152_1__EASA_AD_2025_0152.pdf,2025-0152,2025-0152,2025-0152,True,7e33580bbbf4ccb2b23b78f43d136f0592493feb65bb2a8ee8d4948a0f4f86a4,First-page AD header
2025-0158R2__AD_2025-0158R2_1__EASA_AD_2025_0158R2.pdf,2025-0158R2,2025-0158,2025-0158R2,True,b69f13c759e3497b8680896e5e3b12e3038e6404eeb2646eb63442e51f26c91f,First-page AD header
2025-0164__AD_2025-0164_1__EASA_AD_2025_0164.pdf,2025-0164,2025-0164,2025-0164,True,ea7e377108e325c474374cc27204305aa6f88700e6c8a3701b9ac0dcf37c761e,First-page AD header
2025-0166R1__AD_2025-0166R1_1__EASA_AD_2025_0166R1.pdf,2025-0166R1,2025-0166,2025-0166R1,True,f590306414e5842b92c5ff0511f7cc4c65860ae359c3aaa8af859e9e1ac5d2b6,First-page AD header
2025-0167R1__AD_2025-0167R1_1__EASA_AD_2025_0167R1.pdf,2025-0167R1,2025-0167,2025-0167R1,True,39975e091c2346481b6209715d3d569ca092b9b71eb3c21e69cdcadf249a671c,First-page AD header
2025-0168__AD_2025-0168_2__EASA_AD_2025_0168.pdf,2025-0168,2025-0168,2025-0168,True,ec739049f787e03cd99dff1dc1682a9ac81e883a65634fb9ddaf81ea1ac6cf32,First-page AD header
2025-0169__AD_2025-0169_1__EASA_AD_2025_0169.pdf,2025-0169,2025-0169,2025-0169,True,3cb15ed77a70ade87501df4f3f070e24492376d0365563d4f14f1f2398a652d3,First-page AD header
2025-0170__AD_2025-0170_2__EASA_AD_2025_0170.pdf,2025-0170,2025-0170,2025-0170,True,577aee18c058ec165757e180f91b84f4e46d1444283b3ee442925665df56ceea,First-page AD header
2025-0175__AD_2025-0175_1__EASA_AD_2025_0175.pdf,2025-0175,2025-0175,2025-0175,True,60577128400502ec7613c39d0ed23d059d65a6bd0c36b2b7a3eefb49aad05c0c,First-page AD header
2025-0177__AD_2025-0177_2__EASA_AD_2025_0177.pdf,2025-0177,2025-0177,2025-0177,True,e055c4042d3f3203db596994024bdb768e8476b228494e4d5fd649a422ed093e,First-page AD header
2025-0178__AD_2025-0178_2__EASA_AD_2025-0178.pdf,2025-0178,2025-0178,2025-0178,True,9777ae2c4973aac9545728b0d3620461a207cf6f2341fa93b9bae2b75af4c5ee,First-page AD header
