base_ad_number,version_order,ad_number,version_label,issue_date,is_emergency,is_correction,correction_date,previous_version,next_version,latest_version,is_latest_version,file_instance_id,relative_path
2023-0016,1,2023-0016,2023-0016,2023-02-02,False,False,,,,2023-0016,True,ab23b8500792c536,2023-0016__AD_2023-0016_1__EASA_AD_2023_0016_superseded.pdf
2023-0017,1,2023-0017,2023-0017,2023-02-06,False,False,,,,2023-0017,True,90e27928dc959958,2023-0017__AD_2023-0017_1__EASA_AD_2023_0017.pdf
2023-0018,1,2023-0018,2023-0018,2023-02-06,False,False,,,,2023-0018,True,9789cb45f2ffca8e,2023-0018__AD_2023-0018_1__EASA_AD_2023_0018.pdf
2023-0019,1,2023-0019,2023-0019,2023-01-20,False,False,,,,2023-0019,True,2a25d2a748c2fbd4,2023-0019-CN__AD_2023-0019-CN_1__EASA_AD_2023_0019_CN.pdf
2023-0023,1,2023-0023,2023-0023,2023-02-09,False,False,,,,2023-0023,True,3162cc6ae22b2097,2023-0023__AD_2023-0023_1__EASA_AD_2023_0023.pdf
2023-0024,1,2023-0024,2023-0024,2023-02-09,False,False,,,,2023-0024,True,7023faf1c0de4f20,2023-0024__AD_2023-0024_1__EASA_AD_2023_0024_superseded.pdf
2023-0026,1,2023-0026,2023-0026,2023-02-13,False,False,,,,2023-0026,True,52f42d4eee899af7,2023-0026__AD_2023-0026_1__EASA_AD_2023_0026.pdf
2023-0029,1,2023-0029,2023-0029,2023-02-15,False,False,,,,2023-0029,True,3930f7d015ce758d,2023-0029__AD_2023-0029_1__EASA_AD_2023_0029.pdf
2023-0031,1,2023-0031,2023-0031,2023-02-15,False,False,,,,2023-0031,True,0e4f71db407836cb,2023-0031__AD_2023-0031_1__EASA_AD_2023_0031_superseded.pdf
2023-0032,1,2023-0032,2023-0032,2023-02-22,False,False,,,,2023-0032,True,a5f625961e54d3df,2023-0032__AD_2023-0032_1__EASA_AD_2023_0032.pdf
2023-0033,1,2023-0033,2023-0033,2023-02-22,False,False,,,,2023-0033,True,f5440058caf9c430,2023-0033__AD_2023-0033_1__EASA_AD_2023_0033.pdf
2023-0034,1,2023-0034,2023-0034,2023-02-22,False,False,,,,2023-0034,True,d7a4f9363cc59617,2023-0034__AD_2023-0034_1__EASA_AD_2023_0034.pdf
2023-0043,1,2023-0043,2023-0043,2023-03-14,False,False,,,,2023-0043,True,b122fc41e01603b5,2023-0043__AD_2023-0043_1__EASA_AD_2023_0043.pdf
2023-0051,1,2023-0051,2023-0051,2023-03-24,False,False,,,,2023-0051,True,92095fae428dddfb,2023-0051__AD_2023-0051_1__EASA_AD_2023_0051.pdf
2023-0052,1,2023-0052,2023-0052,2023-03-28,False,False,,,,2023-0052,True,527d748a59f0496b,2023-0052__AD_2023-0052_1__EASA_AD_2023_0052.pdf
2023-0053,1,2023-0053,2023-0053,2023-03-28,False,False,,,,2023-0053,True,12730651cf129251,2023-0053__AD_2023-0053_1__EASA_AD_2023_0053.pdf
2023-0054,1,2023-0054,2023-0054,2023-03-28,False,False,,,,2023-0054,True,d521f75e2a7770e4,2023-0054__AD_2023-0054_1__EASA_AD_2023_0054.pdf
2023-0056,1,2023-0056,2023-0056,2023-03-30,False,False,,,,2023-0056,True,c76334076a8feffb,2023-0056__AD_2023-0056_2__EASA_AD_2023_0056_superseded.pdf
2023-0057,1,2023-0057,2023-0057,2023-03-30,False,False,,,,2023-0057,True,e17febf10e432eb9,2023-0057__AD_2023-0057_1__EASA_AD_2023_0057.pdf
2023-0067,1,2023-0067,2023-0067,2023-04-07,False,False,,,,2023-0067,True,53ecf61d9e7794e3,2023-0067__AD_2023-0067_1__EASA_AD_2023_0067.pdf
2023-0068,1,2023-0068,2023-0068,2023-04-13,False,False,,,,2023-0068,True,8fef18145850509b,2023-0068__AD_2023-0068_1__EASA_AD_2023_0068.pdf
2023-0070,1,2023-0070,2023-0070,2023-04-13,False,False,,,,2023-0070,True,e0b9424278daf9fd,2023-0070__AD_2023-0070_2__EASA_AD_2023_0070.pdf
2023-0074,1,2023-0074,2023-0074,2023-04-19,False,False,,,,2023-0074,True,bf9d38b99b264a4b,2023-0074__AD_2023-0074_1__EASA_AD_2023_0074.pdf
2023-0091,1,2023-0091,2023-0091,2023-05-19,False,False,,,,2023-0091,True,119f256c40adadee,2023-0091__AD_2023-0091_1__EASA_AD_2023_0091_Superdeded.pdf
2023-0092,1,2023-0092,2023-0092,2023-05-19,False,False,,,,2023-0092,True,e66ea68bd44d27a1,2023-0092__AD_2023-0092_1__EASA_AD_2023_0092_Superseded.pdf
2023-0093,1,2023-0093R1,2023-0093R1,,False,False,,,,2023-0093R1,True,f8c89a351f146b17,2023-0093R1__AD_2023-0093R1_1__EASA_AD_2023_0093_R1.pdf
2023-0094,1,2023-0094,2023-0094,2023-05-22,False,False,,,,2023-0094,True,9ecd221e1dddd700,2023-0094__AD_2023-0094_2__EASA_AD_2023_0094_superseded.pdf
2023-0098,1,2023-0098R1,2023-0098R1,2023-05-25,False,False,,,,2023-0098R1,True,ed343acd45dc30dc,2023-0098R1__AD_2023-0098R1_1__EASA_AD_2023_0098_R1_Superseded.pdf
2023-0102,1,2023-0102,2023-0102,2023-05-31,False,False,,,,2023-0102,True,6b5a0b19ca52504e,2023-0102__AD_2023-0102_1__EASA_AD_2023_0102.pdf
2023-0104,1,2023-0104,2023-0104,2023-06-07,False,False,,,,2023-0104,True,ad270133db6a84fe,2023-0104__AD_2023-0104_1__EASA_AD_2023_0104_Superseded.pdf
2023-0106,1,2023-0106R1,2023-0106R1,,False,False,,,,2023-0106R1,True,2773206278f02135,2023-0106R1__AD_2023-0106R1_1__EASA_AD_2023_0106_R1.pdf
2023-0111,1,2023-0111R1,2023-0111R1,,False,False,,,,2023-0111R1,True,836d4965745da417,2023-0111R1__AD_2023-0111R1_1__EASA_AD_2023_0111R1_superseded.pdf
2023-0112,1,2023-0112,2023-0112,2023-06-13,False,False,,,,2023-0112,True,dbcbf3fabd9485a8,2023-0112__AD_2023-0112_2__EASA_AD_2023_0112.pdf
2023-0117,1,2023-0117,2023-0117,2023-06-27,False,False,,,,2023-0117,True,4eb222e754fd59c4,2023-0117__AD_2023-0117_2__EASA_AD_2023_0117.pdf
2023-0124,1,2023-0124,2023-0124,2023-06-23,False,False,,,,2023-0124,True,55aa5d770e51de56,2023-0124__AD_2023-0124_1__EASA_AD_2023_0124_Superseded.pdf
2023-0132,1,2023-0132R1,2023-0132R1,,False,False,,,,2023-0132R1,True,04d3c05903e20346,2023-0132R1__AD_2023-0132R1_1__EASA_AD_2023_0132_R1.pdf
2023-0136,1,2023-0136R1,2023-0136R1,,False,False,,,,2023-0136R1,True,048f34856daef732,2023-0136R1__AD_2023-0136R1_1__EASA_AD_2023_0136R1.pdf
2023-0138,1,2023-0138,2023-0138,2023-07-27,False,False,,,,2023-0138,True,f2fcbcc9685102d7,2023-0138__AD_2023-0138_2__EASA_AD_2023_0138_superseded.pdf
2023-0150,1,2023-0150,2023-0150,2023-08-03,False,False,,,,2023-0150,True,ca85c8f4d93bbd12,2023-0150__AD_2023-0150_1__EASA_AD_2023_0150.pdf
2023-0151,1,2023-0151,2023-0151,2023-08-08,False,False,,,,2023-0151,True,862c1ede156612ed,2023-0151__AD_2023-0151_1__EASA_AD_2023_0151_superseded.pdf
2023-0153,1,2023-0153,2023-0153,2023-08-09,False,False,,,,2023-0153,True,8327cc736876c612,2023-0153__AD_2023-0153_1__EASA_AD_2023_0153_superseded.pdf
2023-0157,1,2023-0157,2023-0157,2023-08-14,False,False,,,,2023-0157,True,8e0c2959469ea44e,2023-0157__AD_2023-0157_1__EASA_AD_2023_0157_superseded.pdf
2023-0158,1,2023-0158,2023-0158,2023-08-16,False,False,,,,2023-0158,True,0015b1efad39c8f5,2023-0158__AD_2023-0158_1__EASA_AD_2023_0158.pdf
2023-0162,1,2023-0162,2023-0162,2023-08-31,False,False,,,,2023-0162,True,15bab39eb5146017,2023-0162__AD_2023-0162_1__EASA_AD_2023_0162.pdf
2023-0167,1,2023-0167R1,2023-0167R1,,False,False,,,,2023-0167R1,True,1df2c5709e3c2633,2023-0167R1__AD_2023-0167R1_1__EASA_AD_2023_0167R1.pdf
2023-0169,1,2023-0169,2023-0169,2023-09-18,False,False,,,,2023-0169,True,3cdaa6b0aa7504de,2023-0169__AD_2023-0169_1__EASA_AD_2023_0169.pdf
2023-0171,1,2023-0171,2023-0171,2023-09-27,False,False,,,,2023-0171,True,7455a6c9bb41a521,2023-0171-CN__AD_2023-0171-CN_1__EASA_AD_2023_0171_CN.pdf
2023-0173,1,2023-0173,2023-0173,2023-10-04,False,False,,,,2023-0173,True,09507c843634673a,2023-0173__AD_2023-0173_1__EASA_AD_2023_0173_superseded.pdf
2023-0176,1,2023-0176R1,2023-0176R1,,False,False,,,,2023-0176R1,True,e756313aceb29a7f,2023-0176R1__AD_2023-0176R1_1__EASA_AD_2023_0176_R1_C1.pdf
2023-0179,1,2023-0179,2023-0179,2023-10-25,False,False,,,,2023-0179,True,d70e47420eaf2bf6,2023-0179__AD_2023-0179_1__EASA_AD_2023_0179.pdf
2023-0189,1,2023-0189R1,2023-0189R1,,False,False,,,,2023-0189R1,True,122f7734762b8ff5,2023-0189R1__AD_2023-0189R1_1__EASA_AD_2023_0189_R1_superseded.pdf
2023-0196,1,2023-0196,2023-0196,2023-11-24,False,False,,,,2023-0196,True,231f2788e12a7665,2023-0196__AD_2023-0196_1__EASA_AD_2023_0196.pdf
2023-0198,1,2023-0198,2023-0198,2023-12-01,False,False,,,,2023-0198,True,2eff223016a83667,2023-0198__AD_2023-0198_1__EASA_AD_2023_0198_superseded.pdf
2023-0199,1,2023-0199,2023-0199,2023-12-01,False,False,,,,2023-0199,True,e96c7f215ec451a9,2023-0199__AD_2023-0199_1__EASA_AD_2023_0199_superseded.pdf
2023-0200,1,2023-0200,2023-0200,2023-12-01,False,False,,,,2023-0200,True,9df9f009b3fe2160,2023-0200__AD_2023-0200_1__EASA_AD_2023_0200.pdf
2023-0205,1,2023-0205,2023-0205,2023-12-05,False,False,,,,2023-0205,True,35abef528cd6b9e4,2023-0205__AD_2023-0205_1__EASA_AD_2023_0205.pdf
2023-0206,1,2023-0206,2023-0206,2023-12-05,False,False,,,,2023-0206,True,eb43f009d45e9e7b,2023-0206__AD_2023-0206_1__EASA_AD_2023_0206.pdf
2023-0209,1,2023-0209,2023-0209,2023-12-06,False,False,,,,2023-0209,True,b3850c5eb321f271,2023-0209__AD_2023-0209_1__EASA_AD_2023_0209_superseded.pdf
2023-0212,1,2023-0212,2023-0212,2023-12-20,False,False,,,,2023-0212,True,f125b1c221e9d3ac,2023-0212__AD_2023-0212_1__EASA_AD_2023_0212_superseded.pdf
2023-0215,1,2023-0215,2023-0215,2023-12-25,False,False,,,,2023-0215,True,791adb12a5b8d699,2023-0215__AD_2023-0215_1__EASA_AD_2023_0215_C1.pdf
2024-0001,1,2024-0001,2024-0001,2024-01-18,False,False,,,,2024-0001,True,dc59a5a0114b782d,2024-0001__AD_2024-0001_1__EASA_AD_2024_0001.pdf
2024-0003,1,2024-0003,2024-0003,2024-01-19,False,False,,,,2024-0003,True,e7a9b99233b0fcaf,2024-0003__AD_2024-0003_1__EASA_AD_2024_0003.pdf
2024-0005,1,2024-0005,2024-0005,2024-01-19,False,False,,,,2024-0005,True,0f710e4d825d9c69,2024-0005__AD_2024-0005_1__EASA_AD_2024_0005_superseded.pdf
2024-0008,1,2024-0008,2024-0008,2024-01-23,False,False,,,,2024-0008,True,d64d0ef846ed6517,2024-0008__AD_2024-0008_1__EASA_AD_2024_0008.pdf
2024-0009,1,2024-0009,2024-0009,2024-01-23,False,False,,,,2024-0009,True,cf72a2b0d60b46e9,2024-0009__AD_2024-0009_1__EASA_AD_2024_0009.pdf
2024-0010,1,2024-0010,2024-0010,2024-01-23,False,False,,,,2024-0010,True,85bc41bd8105da9e,2024-0010__AD_2024-0010_1__EASA_AD_2024_0010.pdf
2024-0011,1,2024-0011,2024-0011,2024-01-24,False,False,,,,2024-0011,True,7e98fab971fb75c0,2024-0011__AD_2024-0011_2__EASA_AD_2024_0011_superseded.pdf
2024-0012,1,2024-0012,2024-0012,2024-01-24,False,False,,,,2024-0012,True,94fb2ae935a7d0ca,2024-0012__AD_2024-0012_2__EASA_AD_2024_0012_superseded.pdf
2024-0013,1,2024-0013,2024-0013,2024-01-24,False,False,,,,2024-0013,True,0d642370be0a86bc,2024-0013__AD_2024-0013_1__EASA_AD_2024_0013_superseded.pdf
2024-0014,1,2024-0014,2024-0014,2024-01-24,False,False,,,,2024-0014,True,1a16ee8f0de8470b,2024-0014__AD_2024-0014_1__EASA_AD_2024_0014_superseded.pdf
2024-0015,1,2024-0015,2024-0015,2024-01-24,False,False,,,,2024-0015,True,a494dc12d0cdac0d,2024-0015__AD_2024-0015_1__EASA_AD_2024_0015.pdf
2024-0016,1,2024-0016,2024-0016,2024-01-25,False,False,,,,2024-0016,True,e1a91af8401c198c,2024-0016__AD_2024-0016_1__EASA_AD_2024_0016_superseded.pdf
2024-0020,1,2024-0020,2024-0020,2024-01-31,False,False,,,,2024-0020,True,bd4ddf97663786fa,2024-0020__AD_2024-0020_1__EASA_AD_2024_0020.pdf
2024-0022,1,2024-0022,2024-0022,2024-02-06,False,False,,,,2024-0022,True,7f03733b584ed8e1,2024-0022__AD_2024-0022_2__EASA_AD_2024_0022.pdf
2024-0023,1,2024-0023,2024-0023,2024-02-06,False,False,,,,2024-0023,True,2278091b68d3bf6a,2024-0023__AD_2024-0023_1__EASA_AD_2024_0023.pdf
2024-0027,1,2024-0027,2024-0027,2024-02-08,False,False,,,,2024-0027,True,9ce9ebe8f9c5c9fa,2024-0027__AD_2024-0027_1__EASA_AD_2024_0027_superseded.pdf
2024-0030,1,2024-0030,2024-0030,2024-02-14,False,False,,,,2024-0030,True,f4ce3ee4da01fb5f,2024-0030__AD_2024-0030_1__EASA_AD_2024_0030_superseded.pdf
2024-0031,1,2024-0031,2024-0031,2024-02-14,False,False,,,,2024-0031,True,05bf9540acc0d045,2024-0031__AD_2024-0031_1__EASA_AD_2024_0031_superseded.pdf
2024-0032,1,2024-0032,2024-0032,2024-02-14,False,False,,,,2024-0032,True,1efe7416bbe9fc4f,2024-0032__AD_2024-0032_1__EASA_AD_2024_0032.pdf
2024-0038,1,2024-0038,2024-0038,2024-02-19,False,False,,,,2024-0038,True,db594c767fc8f98e,2024-0038__AD_2024-0038_1__EASA_AD_2024_0038_superseded.pdf
2024-0046,1,2024-0046,2024-0046,2024-03-04,False,False,,,,2024-0046,True,5dd14460725d1b9c,2024-0046__AD_2024-0046_1__EASA_AD_2024_0046_superseded.pdf
2024-0047,1,2024-0047,2024-0047,2024-03-04,False,False,,,,2024-0047,True,95e61c10252c4f44,2024-0047__AD_2024-0047_1__EASA_AD_2024_0047_superseded.pdf
2024-0048,1,2024-0048,2024-0048,2024-03-01,False,False,,,,2024-0048,True,666f006c87b9d10f,2024-0048__AD_2024-0048_1__EASA_AD_2024_0048_superseded.pdf
2024-0057,1,2024-0057,2024-0057,2024-03-13,False,False,,,,2024-0057,True,1da59f375fc7b82b,2024-0057__AD_2024-0057_1__EASA_AD_2024_0057_superseded.pdf
2024-0058,1,2024-0058R2,2024-0058R2,2025-08-20,False,False,,,,2024-0058R2,True,3daccf37ca1b92ec,2024-0058R2-CN__AD_2024-0058R2-CN_1__EASA_AD_2024_0058_R2_CN.pdf
2024-0060,1,2024-0060R1,2024-0060R1,,False,False,,,,2024-0060R1,True,7eb63b578add3e37,2024-0060R1__AD_2024-0060R1_1__EASA_AD_2024_0060_R1_superseded.pdf
2024-0061,1,2024-0061,2024-0061,2024-03-20,False,False,,,,2024-0061,True,6ddae7ef4e252e52,2024-0061__AD_2024-0061_1__EASA_AD_2024_0061.pdf
2024-0066,1,2024-0066,2024-0066,2024-03-22,False,False,,,,2024-0066,True,ba48244fee04bf71,2024-0066__AD_2024-0066_1__EASA_AD_2024_0066_superseded.pdf
2024-0068,1,2024-0068,2024-0068,2024-03-25,False,False,,,,2024-0068,True,67f5dbf4368e2746,2024-0068__AD_2024-0068_1__EASA_AD_2024_0068.pdf
2024-0073,1,2024-0073,2024-0073,2024-04-01,False,False,,,,2024-0073,True,9fc16ef477ddbde0,2024-0073__AD_2024-0073_1__EASA_AD_2024_0073.pdf
2024-0077,1,2024-0077,2024-0077,2024-04-02,False,False,,,,2024-0077,True,f03c2af10d966546,2024-0077__AD_2024-0077_1__EASA_AD_2024_0077_C1.pdf
2024-0078,1,2024-0078,2024-0078,2024-04-03,False,False,,,,2024-0078,True,1cab43716e3d337d,2024-0078__AD_2024-0078_1__EASA_AD_2024_0078.pdf
2024-0079,1,2024-0079,2024-0079,2024-04-09,False,False,,,,2024-0079,True,6dfba01b254142d0,2024-0079__AD_2024-0079_2__EASA_AD_2024_0079_C1.pdf
2024-0080,1,2024-0080,2024-0080,2024-04-09,False,False,,,,2024-0080,True,1e9c893da1344d2d,2024-0080__AD_2024-0080_1__EASA_AD_2024_0080_superseded.pdf
2024-0083,1,2024-0083,2024-0083,2024-04-23,False,False,,,,2024-0083,True,c108c75331a9dab3,2024-0083__AD_2024-0083_1__EASA_AD_2024_0083.pdf
2024-0086,1,2024-0086,2024-0086,2024-04-26,False,False,,,,2024-0086,True,5afa4d7e469dd6e2,2024-0086__AD_2024-0086_1__EASA_AD_2024_0086.pdf
2024-0087,1,2024-0087,2024-0087,2024-04-30,False,False,,,,2024-0087,True,0ac9a390aa04ee59,2024-0087__AD_2024-0087_2__EASA_AD_2024_0087_C1.pdf
2024-0089,1,2024-0089,2024-0089,2024-04-29,False,False,,,,2024-0089,True,893df074119ddfad,2024-0089__AD_2024-0089_1__EASA_AD_2024_0089.pdf
2024-0091,1,2024-0091R1,2024-0091R1,,False,False,,,,2024-0091R1,True,1a725e39d63e157c,2024-0091R1__AD_2024-0091R1_2__EASA_AD_2024_0091R1.pdf
2024-0092,1,2024-0092R1,2024-0092R1,,False,False,,,,2024-0092R1,True,6dca182b93e8c741,2024-0092R1__AD_2024-0092R1_1__EASA_AD_2024_0092_R1.pdf
2024-0095,1,2024-0095,2024-0095,2024-05-14,False,False,,,,2024-0095,True,53e4fefd2d273164,2024-0095__AD_2024-0095_1__EASA_AD_2024_0095.pdf
2024-0097,1,2024-0097R2,2024-0097R2,,False,False,,,,2024-0097R2,True,750d017b2f8e79fb,2024-0097R2__AD_2024-0097R2_1__EASA_AD_2024_0097R2_superseded.pdf
2024-0098,1,2024-0098,2024-0098,2024-05-16,False,False,,,,2024-0098,True,2b7edb38116c1a5b,2024-0098__AD_2024-0098_1__EASA_AD_2024_0098_superseded.pdf
2024-0099,1,2024-0099,2024-0099,2024-05-20,False,False,,,,2024-0099,True,82a12e50a84bd06f,2024-0099__AD_2024-0099_1__EASA_AD_2024_0099_Superseded.pdf
2024-0101,1,2024-0101R1,2024-0101R1,,False,False,,,,2024-0101R1,True,00049c8f2de95a12,2024-0101R1__AD_2024-0101R1_1__EASA_AD_2024_0101_R1.pdf
2024-0103,1,2024-0103,2024-0103,2024-05-22,False,False,,,,2024-0103,True,89b2718b1a9d0ed7,2024-0103-CN__AD_2024-0103-CN_1__EASA_AD_2024_0103_CN.pdf
2024-0105,1,2024-0105,2024-0105,2024-06-13,False,False,,,,2024-0105,True,4666cf52c9d616d1,2024-0105__AD_2024-0105_1__EASA_AD_2024_0105.pdf
2024-0106,1,2024-0106,2024-0106,2024-06-14,False,False,,,,2024-0106,True,549cf2b2b1a7c4a2,2024-0106__AD_2024-0106_1__EASA_AD_2024_0106_superseded.pdf
2024-0119,1,2024-0119,2024-0119,2024-07-11,False,False,,,,2024-0119,True,833af517e698192c,2024-0119__AD_2024-0119_1__EASA_AD_2024_0119.pdf
2024-0128,1,2024-0128,2024-0128,2024-07-17,False,False,,,,2024-0128,True,60ce42b72cc89457,2024-0128__AD_2024-0128_2__EASA_AD_2024_0128.pdf
2024-0129,1,2024-0129,2024-0129,2024-07-12,False,False,,,,2024-0129,True,e4eec853d51ee45b,2024-0129__AD_2024-0129_1__EASA_AD_2024_0129_superseded.pdf
2024-0135,1,2024-0135,2024-0135,2024-07-24,False,False,,,,2024-0135,True,4953a4474516c89f,2024-0135__AD_2024-0135_1__EASA_AD_2024_0135.pdf
2024-0141,1,2024-0141,2024-0141,2024-07-30,False,False,,,,2024-0141,True,b65971c8badc3f1b,2024-0141__AD_2024-0141_1__EASA_AD_2024_0141_Superseded.pdf
2024-0143,1,2024-0143,2024-0143,2024-07-26,False,False,,,,2024-0143,True,bf27392b7ec673cf,2024-0143__AD_2024-0143_1__EASA_AD_2024_0143.pdf
2024-0145,1,2024-0145,2024-0145,2024-08-06,False,False,,,,2024-0145,True,50f8ce10118e7fad,2024-0145__AD_2024-0145_1__EASA_AD_2024_0145.pdf
2024-0147,1,2024-0147R1,2024-0147R1,2024-08-13,False,False,,,,2024-0147R1,True,19b0dfb6d757746e,2024-0147R1__AD_2024-0147R1_1__EASA_AD_2024_0147_R1.pdf
2024-0151,1,2024-0151,2024-0151,2024-08-14,False,False,,,,2024-0151,True,9a532f712d190e4a,2024-0151__AD_2024-0151_1__EASA_AD_2024_0151.pdf
2024-0155,1,2024-0155,2024-0155,2024-08-27,False,False,,,,2024-0155,True,bff3caefbf67528f,2024-0155__AD_2024-0155_1__EASA_AD_2024_0155.pdf
2024-0156,1,2024-0156,2024-0156,2024-08-27,False,False,,,,2024-0156,True,92ac0327a97ad99e,2024-0156__AD_2024-0156_1__EASA_AD_2024_0156.pdf
2024-0157,1,2024-0157,2024-0157,2024-08-28,False,False,,,,2024-0157,True,73b90ff6db518e6a,2024-0157__AD_2024-0157_1__EASA_AD_2024_0157.pdf
2024-0161,1,2024-0161,2024-0161,2024-09-02,False,False,,,,2024-0161,True,96f4afaff90c5eb8,2024-0161__AD_2024-0161_1__EASA_AD_2024_0161.pdf
2024-0162,1,2024-0162,2024-0162,2024-09-03,False,False,,,,2024-0162,True,8084e2f39651ccf9,2024-0162__AD_2024-0162_1__EASA_AD_2024_0162.pdf
2024-0163,1,2024-0163,2024-0163,2024-09-03,False,False,,,,2024-0163,True,091f2dc92901074e,2024-0163__AD_2024-0163_1__EASA_AD_2024_0163_Superseded.pdf
2024-0164,1,2024-0164,2024-0164,2024-09-04,False,False,,,,2024-0164,True,ca4e74cf2da31f87,2024-0164__AD_2024-0164_1__EASA_AD_2024_0164.pdf
2024-0165,1,2024-0165,2024-0165,2024-09-04,False,False,,,,2024-0165,True,0f1af9bd1a2a4c8a,2024-0165__AD_2024-0165_1__EASA_AD_2024_0165.pdf
2024-0169,1,2024-0169,2024-0169,2024-09-06,False,False,,,,2024-0169,True,793164d93c639f68,2024-0169__AD_2024-0169_1__EASA_AD_2024_0169.pdf
2024-0170,1,2024-0170,2024-0170,2024-09-09,False,False,,,,2024-0170,True,596049acc79c1f06,2024-0170__AD_2024-0170_1__EASA_AD_2024_0170.pdf
2024-0180,1,2024-0180,2024-0180,2024-10-01,False,False,,,,2024-0180,True,6275dfb9812e0bae,2024-0180__AD_2024-0180_1__EASA_AD_2024_0180.pdf
2024-0186,1,2024-0186,2024-0186,2024-10-08,False,False,,,,2024-0186,True,3e00ce16b46a9dcb,2024-0186__AD_2024-0186_1__EASA_AD_2024_0186.pdf
2024-0187,1,2024-0187,2024-0187,2024-10-09,False,False,,,,2024-0187,True,d33fcdd2f358ee09,2024-0187__AD_2024-0187_1__EASA_AD_2024_0187.pdf
2024-0188,1,2024-0188,2024-0188,2024-10-04,False,False,,,,2024-0188,True,87ad5209b4c734aa,2024-0188__AD_2024-0188_1__EASA_AD_2024_0188_superseded.pdf
2024-0189,1,2024-0189,2024-0189,2024-10-15,False,False,,,,2024-0189,True,4c7794225561beb2,2024-0189__AD_2024-0189_1__EASA_AD_2024_0189.pdf
2024-0190,1,2024-0190,2024-0190,2024-10-24,False,False,,,,2024-0190,True,d95071b4d0d62f2d,2024-0190__AD_2024-0190_2__EASA_AD_2024_0190_C1.pdf
2024-0191,1,2024-0191,2024-0191,2024-10-24,False,False,,,,2024-0191,True,ebc9c773083a1d6b,2024-0191__AD_2024-0191_1__EASA_AD_2024_0191.pdf
2024-0196,1,2024-0196,2024-0196,2024-11-01,False,False,,,,2024-0196,True,91f5dd1f9cb5cc42,2024-0196__AD_2024-0196_1__EASA_AD_2024_0196.pdf
2024-0197,1,2024-0197,2024-0197,2024-11-01,False,False,,,,2024-0197,True,4edcf14b30c6d076,2024-0197__AD_2024-0197_1__EASA_AD_2024_0197.pdf
2024-0198,1,2024-0198,2024-0198,2024-11-01,False,False,,,,2024-0198,True,2574652a6b6cdcff,2024-0198__AD_2024-0198_1__EASA_AD_2024_0198.pdf
2024-0199,1,2024-0199,2024-0199,2024-11-01,False,False,,,,2024-0199,True,504336317366da36,2024-0199__AD_2024-0199_1__EASA_AD_2024_0199_superseded.pdf
2024-0200,1,2024-0200,2024-0200,2024-11-04,False,False,,,,2024-0200,True,bedc86b16409e883,2024-0200__AD_2024-0200_1__EASA_AD_2024_0200.pdf
2024-0201,1,2024-0201R1,2024-0201R1,,False,False,,,,2024-0201R1,True,71bbea93d983178d,2024-0201R1__AD_2024-0201R1_1__EASA_AD_2024_0201_R1.pdf
2024-0203,1,2024-0203,2024-0203,2024-11-05,False,False,,,,2024-0203,True,b163c7717954ff97,2024-0203__AD_2024-0203_1__EASA_AD_2024_0203.pdf
2024-0204,1,2024-0204,2024-0204,2024-11-05,False,False,,,,2024-0204,True,0da6c51457ddf91f,2024-0204__AD_2024-0204_1__EASA_AD_2024_0204.pdf
2024-0208,1,2024-0208,2024-0208,2024-11-08,False,False,,,,2024-0208,True,ff510a363a1df6b8,2024-0208__AD_2024-0208_1__EASA_AD_2024_0208_superseded.pdf
2024-0210,1,2024-0210R1,2024-0210R1,,False,False,,,,2024-0210R1,True,31f1c71f120d9931,2024-0210R1__AD_2024-0210R1_2__EASA_AD_2024_0210_R1_superseded.pdf
2024-0213,1,2024-0213,2024-0213,2024-11-28,False,False,,,,2024-0213,True,44180521361f0e9b,2024-0213__AD_2024-0213_2__EASA_AD_2024_0213_superseded.pdf
2024-0214,1,2024-0214,2024-0214,2024-11-28,False,False,,,,2024-0214,True,9d4128423399d126,2024-0214__AD_2024-0214_1__EASA_AD_2024_0214.pdf
2024-0216,1,2024-0216,2024-0216,2024-11-22,False,False,,,,2024-0216,True,bb030e40f80fbdd6,2024-0216__AD_2024-0216_1__EASA_AD_2024_0216_superseded.pdf
2024-0217,1,2024-0217,2024-0217,2024-12-02,False,False,,,,2024-0217,True,bf7b5f763711da83,2024-0217__AD_2024-0217_1__EASA_AD_2024_0217.pdf
2024-0220,1,2024-0220,2024-0220,2024-12-04,False,False,,,,2024-0220,True,2e0b12c4c569825c,2024-0220__AD_2024-0220_2__EASA_AD_2024_0220.pdf
2024-0230,1,2024-0230,2024-0230,2024-12-16,False,False,,,,2024-0230,True,bbb164d217c1ce72,2024-0230__AD_2024-0230_1__EASA_AD_2024_0230.pdf
2024-0231,1,2024-0231,2024-0231,2024-12-18,False,False,,,,2024-0231,True,21e169c49e164f46,2024-0231__AD_2024-0231_1__EASA_AD_2024_0231_superseded.pdf
2024-0234,1,2024-0234,2024-0234,2024-12-20,False,False,,,,2024-0234,True,0198527e3b8784c3,2024-0234__AD_2024-0234_1__EASA_AD_2024_0234.pdf
2024-0238,1,2024-0238,2024-0238,2024-12-24,False,False,,,,2024-0238,True,4ea547ffcf76e8b8,2024-0238__AD_2024-0238_1__EASA_AD_2024_0238.pdf
2024-0247,1,2024-0247,2024-0247,2025-01-01,False,False,,,,2024-0247,True,7be6df5ed4b0eeb9,2024-0247__AD_2024-0247_1__EASA_AD_2024_0247_superseded.pdf
